sample_index,target_x,target_y,gaze_x,gaze_y,error_px
0,192.0,108.0,205.31501291269285,213.3440794096365,106.18222372661526
1,192.0,108.0,203.5878914613424,209.6983510625944,102.35640594203447
2,192.0,108.0,205.76800589556322,203.98040397436432,96.96285852542938
3,192.0,108.0,195.04130634571257,191.45899777642583,83.51439309564503
4,192.0,108.0,177.4241237205684,174.11913236219556,67.70668972592614
5,192.0,108.0,209.3536790955052,161.00275660528902,55.771340183908826
6,192.0,108.0,220.68435723972186,161.13712801462748,60.384987570578275
7,192.0,108.0,218.10068614650416,180.76981709554178,77.30906866233042
8,192.0,108.0,203.29132458262353,176.2346165916969,69.1625398047674
9,192.0,108.0,193.1278035607963,177.93587069759442,69.94496372936648
10,192.0,108.0,181.5104662329571,192.2448726228492,84.89539965092348
11,192.0,108.0,157.95541402543216,183.77840311318067,83.07466649083493
12,192.0,108.0,144.71116873323422,174.5005907205127,81.60001304383341
13,192.0,108.0,150.80520328149075,169.82740682679372,74.2942764390714
14,192.0,108.0,146.5737362088584,170.9277184802076,77.61084457179064
15,192.0,108.0,154.19106518234145,182.1025219922117,83.19074057641375
16,192.0,108.0,165.6191104727305,183.22704020943075,79.71862336318478
17,192.0,108.0,183.75020340625989,193.63919369702393,86.03563587789927
18,192.0,108.0,200.11478423356715,206.6671754869683,99.00030930120141
19,192.0,108.0,196.38087639261613,213.9148361945513,106.00539893838433
20,192.0,108.0,193.17137238298594,220.92526803038103,112.9313431824532
21,192.0,108.0,199.75616643864018,225.23730103633295,117.4935865147866
22,192.0,108.0,201.84394805738182,223.04936725375796,115.46973724247626
23,192.0,108.0,212.27369434154704,218.95644138257273,112.79341543963804
24,192.0,108.0,216.32122488957452,214.72018156408194,109.45647140850043
25,192.0,108.0,216.72545004931152,219.05740096297288,113.77650982866159
26,192.0,108.0,226.6383418539095,210.5080585972976,108.20220332218425
27,192.0,108.0,239.75010929132353,208.18885544947437,110.98594367580523
28,192.0,108.0,252.03679177313376,208.5921104783258,117.1460159668024
29,192.0,108.0,242.63974468548847,202.81665126657592,107.49223739051546
30,192.0,108.0,235.1322855282387,199.04869784554066,100.74849594042618
31,192.0,108.0,248.0003817239246,196.6889987999158,104.88937630359298
32,192.0,108.0,254.95800977619047,195.3269099314593,107.6554698710479
33,192.0,108.0,271.48093075916637,201.71947935591035,122.88433246385117
34,192.0,108.0,275.0813959904557,210.85630249965817,132.21927742815757
35,192.0,108.0,272.858824290075,216.57988417178345,135.3799863803034
36,192.0,108.0,270.1673583496534,221.94644287987467,138.18077925796942
37,192.0,108.0,270.05067848388035,226.85246419286787,142.18936899962318
38,192.0,108.0,262.5461841507993,235.1895924092795,145.443997866798
39,192.0,108.0,279.1474296565061,244.08766626431586,161.599899149113
40,192.0,108.0,278.58749157456197,248.3314324769254,164.89482902201848
41,192.0,108.0,271.1749990488689,255.37984609108062,167.30062614413316
42,192.0,108.0,262.7531818817607,259.07810983126114,166.82508209672824
43,192.0,108.0,257.71743927071714,266.94479666560284,171.99485518866612
44,192.0,108.0,251.64616046220198,269.47774026668316,172.1415843412542
45,192.0,108.0,254.8543960171036,267.44652234466326,171.38806430577975
46,192.0,108.0,256.9148914574789,265.2334716189247,170.1067539231628
47,192.0,108.0,266.30072726798596,258.0253671922376,167.4162742200332
48,192.0,108.0,272.05636582001574,255.77027558724097,168.06271464973227
49,192.0,108.0,271.663939032896,262.3698722496707,173.71355917318783
50,192.0,108.0,278.052903494493,269.24711103719716,182.7723529904748
51,192.0,108.0,292.49539021045166,279.30026901928625,198.6028842178048
52,192.0,108.0,296.60687072905813,277.40631440042074,199.10072014550846
53,192.0,108.0,302.06735043691907,268.16756517607564,194.34111908352278
54,192.0,108.0,303.80411117417,263.00319505858084,191.11815652578542
55,192.0,108.0,307.33423727274595,257.14205883255045,188.5347182884309
56,192.0,108.0,307.66260297193736,256.4968383553787,188.2263231532388
57,192.0,108.0,314.99725648196386,262.7445484407025,197.6719514099229
58,192.0,108.0,315.05338486683746,271.76959909375864,204.84779011382196
59,192.0,108.0,313.11023421144404,276.46579264614496,207.48111268894993
60,192.0,108.0,311.30493094753217,281.0721016676588,210.2085129676147
61,192.0,108.0,321.00704308302824,292.5303002389836,225.15383379217806
62,192.0,108.0,328.46934558786444,301.2547482987049,236.58250151939757
63,192.0,108.0,335.66827583495933,310.52265692919406,248.30626260940338
64,192.0,108.0,338.63831656830786,302.08042456634,243.2488583443673
65,192.0,108.0,350.3768459991882,311.201104068325,257.63135298957076
66,192.0,108.0,367.4260690990688,318.6397016262346,274.1229461769671
67,192.0,108.0,371.39998772318484,325.36305317380067,281.83515125000883
68,192.0,108.0,374.00545769815335,322.86084558819164,281.58687753300404
69,192.0,108.0,361.62323951369694,299.9627542997251,256.1674109278103
70,192.0,108.0,364.9432076940266,308.2830482491033,264.61793685132506
71,192.0,108.0,349.64718994210233,303.06209827634115,250.80242957477557
72,192.0,108.0,346.33717898528016,309.438780999355,253.76671828204837
73,192.0,108.0,341.72545615566247,311.7834140471698,252.87426136667497
74,192.0,108.0,335.8504088783858,310.75201203023073,248.59870980515083
75,192.0,108.0,315.9683239952225,304.2985598737086,232.16647036701147
76,192.0,108.0,303.47316732886287,302.975589474373,224.59240308881309
77,192.0,108.0,285.11448812649496,299.7412061143729,213.15486863136297
78,192.0,108.0,277.41229470661426,282.22307867202034,194.03335081631332
79,192.0,108.0,285.4893711398121,274.6527863257421,191.0848337944458
80,192.0,108.0,278.618723559513,269.030417947367,182.84856787895015
81,192.0,108.0,263.1459255971776,254.43126902543088,162.80005920600044
82,192.0,108.0,256.4660715871496,247.06846971943168,153.28376840352007
83,192.0,108.0,255.08241876625812,234.39682373928878,141.26410941489132
84,192.0,108.0,256.3867034928959,223.95399253016316,132.63097666219315
85,192.0,108.0,254.11824557897302,222.7360502489956,130.47236358918943
86,192.0,108.0,258.79621928647765,223.63612085677124,133.54193108446879
87,192.0,108.0,253.53592668221916,218.62229709784026,126.58579259870473
88,192.0,108.0,245.72308048469802,210.06350530262597,115.33918887968868
89,192.0,108.0,237.53073187159035,201.27931361820552,103.79825573604883
