sample_index,target_x,target_y,gaze_x,gaze_y,error_px
0,192.0,108.0,227.89532857564623,190.01417639880185,89.52541395563269
1,192.0,108.0,128.80089525439828,241.13283838063805,147.37190877480901
2,192.0,108.0,165.83220348671225,237.68492120539258,132.2986483771082
3,192.0,108.0,180.49505117238064,186.20842890016965,79.0501245954681
4,192.0,108.0,237.87686664839833,193.2716441628355,96.82943866256875
5,192.0,108.0,165.5597771541763,237.06842240145684,131.7487876427624
6,192.0,108.0,125.73279144290208,233.6408723943546,142.0456678183619
7,192.0,108.0,195.13067212029057,255.96905325990696,148.00216833059557
8,192.0,108.0,174.98176238334335,247.88074354979466,140.91218126060076
9,192.0,108.0,111.33820264753088,193.02698827807234,117.20031692691896
10,192.0,108.0,298.9230908161031,176.4750686046208,126.97000578906878
11,192.0,108.0,185.4307581378669,169.22061145255475,61.57205701670101
12,192.0,108.0,183.0787793111611,193.451301544619,85.91573263523028
13,192.0,108.0,183.13305049930733,173.36797884060104,65.9666237665162
14,192.0,108.0,142.21901952104653,181.17243355838667,88.50057090382218
15,192.0,108.0,212.7188041545686,153.69227103548133,50.17023498026748
16,192.0,108.0,207.8523733902811,223.80172428584478,116.88172265020611
17,192.0,108.0,219.41585009402553,196.03891562064157,92.20889056938341
18,192.0,108.0,141.08108482049602,214.5216923393358,118.06611225027117
19,192.0,108.0,170.83764022268187,223.4130389809744,117.33718523199953
20,192.0,108.0,164.65426521097112,180.06799197199518,77.08167537117669
21,192.0,108.0,206.53451725905387,105.71198026697975,14.713504893546775
22,192.0,108.0,178.12583242793374,159.64331182644685,53.47451899943935
23,192.0,108.0,222.04991387539587,174.21569004571964,72.71530053674759
24,192.0,108.0,141.97938195483096,220.62191435858045,123.23050686989858
25,192.0,108.0,227.8947228976546,154.1168796838347,58.43969304909715
26,192.0,108.0,214.21111858729316,186.74056196450752,81.81326229521255
27,192.0,108.0,158.41250383687148,202.27730664079309,100.08161892150976
28,192.0,108.0,173.23508971571025,185.20682539771698,79.45448851997601
29,192.0,108.0,150.07804226936537,167.69111099128426,72.94161549721073
30,192.0,108.0,188.9665232666449,221.936397759781,113.97677270201518
31,192.0,108.0,204.73583390490924,201.79293601111874,94.65366506818027
32,192.0,108.0,211.7878301660613,158.63048988309595,54.35995519206364
33,192.0,108.0,209.83426704796108,233.8759891176344,127.13310236708928
34,192.0,108.0,226.007942926105,250.80153793757054,146.79516143047977
35,192.0,108.0,163.98815806630574,178.96268610808423,76.29132393786834
36,192.0,108.0,192.77856836445838,172.56483637363976,64.5695304664128
37,192.0,108.0,187.0580849751467,166.39604022905218,58.604778291074105
38,192.0,108.0,166.33279930084046,127.71539750510016,32.36513696116618
39,192.0,108.0,210.7753388445916,223.35880623871319,116.87671934799592
40,192.0,108.0,195.44469236544052,150.8265108721921,42.96482211040228
41,192.0,108.0,219.1779645896396,121.08000663454581,30.161703081813307
42,192.0,108.0,222.38407664634119,266.6708457485635,161.5537972448038
43,192.0,108.0,229.16331909943023,173.4494272079713,75.26446577461112
44,192.0,108.0,219.39254130947228,224.29838976773092,119.48082181655015
45,192.0,108.0,190.77961389485793,206.16641428684727,98.17399979720983
46,192.0,108.0,174.40134871214477,151.29184280375787,46.732175002847995
47,192.0,108.0,183.18237150749422,143.56817713042486,36.64486043926389
48,192.0,108.0,234.44072619220842,108.61605104107178,42.44519712060731
49,192.0,108.0,137.7691952480445,176.62715702024408,87.46809055150317
50,192.0,108.0,166.7790056336196,197.6746012284246,93.15381185064818
51,192.0,108.0,178.5420210330962,229.94810536485915,122.6884574846078
52,192.0,108.0,158.0052157404888,192.2987038085878,90.89508688954933
53,192.0,108.0,157.996120080023,185.29599117524245,84.44485834777257
54,192.0,108.0,176.35347434200955,181.12158935836746,74.77687206255602
55,192.0,108.0,200.83398486544854,225.38250988426367,117.71445499738863
56,192.0,108.0,137.9109141067065,214.01264924984702,119.01391100935709
57,192.0,108.0,202.92019222721245,196.8188628031898,89.48765829951707
58,192.0,108.0,194.50937468913418,149.05244467186495,41.12906727445931
59,192.0,108.0,207.6959177511919,175.76471546004905,69.5587413301419
60,192.0,108.0,202.33589306329986,173.02088170176256,65.83726712653383
61,192.0,108.0,181.31935816798673,137.99409628719496,31.839000016163737
62,192.0,108.0,143.75385571869177,200.27581983464654,104.12740928386224
63,192.0,108.0,228.0604420761438,211.59025631318843,109.6872676556354
64,192.0,108.0,196.60587855858984,209.2183472998611,101.32308694178133
65,192.0,108.0,224.74660418388353,192.97272998408334,91.0642900731339
66,192.0,108.0,218.51028368950432,220.3847024619489,115.46911486955628
67,192.0,108.0,216.8320642190273,220.1452895696284,114.86164453826046
68,192.0,108.0,219.22108812037888,227.98436840241027,123.03347633625062
69,192.0,108.0,213.5137044439505,220.4721715590414,114.51126081791301
70,192.0,108.0,218.66960905739802,200.51096905826859,96.27848899611156
71,192.0,108.0,171.54146244604152,189.84075967618676,84.35912341425845
72,192.0,108.0,174.2508328600508,176.04770167702674,70.32440997041839
73,192.0,108.0,193.16751674221885,187.7074849311895,79.71603508328272
74,192.0,108.0,178.63379128142026,165.58192508824845,59.11288888539701
75,192.0,108.0,166.29962062629627,219.97077671017968,114.8823935032397
76,192.0,108.0,161.20822512849898,215.7979439592277,112.10945598643318
77,192.0,108.0,196.84143223229626,201.97026925263918,94.09490405687984
78,192.0,108.0,189.36152864070914,221.57775886328164,113.60840127173496
79,192.0,108.0,171.88879043561798,203.32847300566326,97.4267854120927
