sample_index,target_x,target_y,gaze_x,gaze_y,error_px
0,192.0,108.0,388.19272801594,186.8322382402269,211.43819028808517
1,192.0,108.0,321.0328439481909,225.84318202325085,174.74693235282618
2,192.0,108.0,312.50139193026496,211.63206571961177,158.9345478567994
3,192.0,108.0,271.05307505234157,175.88136476402283,104.19821667119582
4,192.0,108.0,269.57452965974073,210.95626241512508,128.91004469172327
5,192.0,108.0,345.3718308143127,225.80289890499105,193.39193746832805
6,192.0,108.0,302.16109970818127,142.53846921043737,115.44857619007774
7,192.0,108.0,354.8373860585043,165.39276987254937,172.65556559812887
8,192.0,108.0,282.46254758606017,128.40755411230805,92.73586566483856
9,192.0,108.0,293.5187074207141,177.74375991442324,123.16752820193018
10,192.0,108.0,295.75878870514407,169.8333050005146,120.7859422318897
11,192.0,108.0,337.3061518764252,146.2129948446934,150.24683273911404
12,192.0,108.0,336.2738979082217,176.51926271255994,159.71802334209121
13,192.0,108.0,292.7510422942931,246.63920548716493,171.38145121774053
14,192.0,108.0,287.9272504315232,226.98324566507293,152.83667794200207
15,192.0,108.0,337.346121966203,216.2653312437634,181.23707435272775
16,192.0,108.0,301.53201681091906,185.05996729542142,133.9234903451925
17,192.0,108.0,202.2499952332922,133.30018735755917,27.29765342680776
18,192.0,108.0,274.45193832517776,167.37645212542276,101.60652144710761
19,192.0,108.0,310.54256518118683,189.4289370839377,143.81589465130693
20,192.0,108.0,320.4302680867578,160.99332147258886,138.93389032749937
21,192.0,108.0,244.53061420045742,147.25055160196175,65.57492835936277
22,192.0,108.0,292.78782109486457,137.85731820650764,105.11728845216224
23,192.0,108.0,316.57465890950425,164.14162646240666,136.64087186586497
24,192.0,108.0,316.7819789550841,215.50343499948784,164.704373981495
25,192.0,108.0,292.7047285487336,159.81069208306633,113.25100514432724
26,192.0,108.0,233.5138775386094,156.5480564976047,63.87734980402111
27,192.0,108.0,325.5266448311686,169.4371354220284,146.9826060754595
28,192.0,108.0,278.5583512541626,193.87469401948232,121.92953393160617
29,192.0,108.0,232.88392378714803,214.85026759321192,114.40487275013388
30,192.0,108.0,195.1422201956213,193.33982611027477,85.39765493436987
31,192.0,108.0,197.96697638202266,223.38714650731862,115.5413276115738
32,192.0,108.0,294.05192277050685,214.0786528133066,147.19808260926342
33,192.0,108.0,246.61915009176516,134.03456336532673,60.506611592205225
34,192.0,108.0,297.7923180052549,214.30572743464663,149.9764055921276
35,192.0,108.0,264.95683541385796,149.959174474432,84.16217770578767
36,192.0,108.0,289.0726990677005,184.7617936318581,123.75573467871423
37,192.0,108.0,287.1666926896373,150.3437620408788,104.16186241258568
38,192.0,108.0,251.46391476594314,159.2143242305008,78.478431213157
39,192.0,108.0,309.07243437434255,179.03911535261543,136.93980721622526
40,192.0,108.0,219.1750220753638,170.90519019161283,68.52404525303139
41,192.0,108.0,300.34524455183737,235.05171279049296,166.97553635187208
42,192.0,108.0,287.8047854241861,244.17747638168584,166.50183777922376
43,192.0,108.0,285.9272000922812,204.60753436014375,134.74173300177563
