sample_index,target_x,target_y,gaze_x,gaze_y,error_px
0,192.0,108.0,5.889873398405516,264.76488938520225,243.3355908362281
1,192.0,108.0,5.598029613311894,264.26311816739263,243.2362157727263
2,192.0,108.0,4.796765363161224,260.98021333114326,241.76020501591535
3,192.0,108.0,11.174167459256875,258.45826329321574,235.2353517379212
4,192.0,108.0,18.32909836564392,248.00474484913505,223.076019900754
5,192.0,108.0,26.227816831011452,238.72198326022632,211.1128930693234
6,192.0,108.0,29.854708255302903,227.1428783804281,201.2116326253192
7,192.0,108.0,29.430299732670193,220.60710997268887,197.76063476185217
8,192.0,108.0,26.958185408975666,219.0673969069373,198.93407757139346
9,192.0,108.0,25.0761409807521,215.39106636245933,198.4853038497911
10,192.0,108.0,22.250927192081114,206.38227827116154,196.1984209849111
11,192.0,108.0,19.097619245731128,196.16613746396388,194.08374755710162
12,192.0,108.0,15.95936159472989,190.89428955998895,194.58101040900766
13,192.0,108.0,13.016685254197494,188.76310271534743,196.36116142864088
14,192.0,108.0,10.354556463134958,188.45433531576126,198.66546561696467
15,192.0,108.0,8.003180403522718,190.7121721838353,201.73282590839554
16,192.0,108.0,6.794412817225905,194.53638148316622,204.42518153083833
17,192.0,108.0,6.955201815052106,193.77706155686965,203.95901947361656
18,192.0,108.0,10.572440915019406,195.48495860585444,201.4189096827857
19,192.0,108.0,15.363099424228038,195.66536683165117,197.19485588306586
20,192.0,108.0,39.9959990117273,192.0739758945722,173.70564106891842
21,192.0,108.0,81.54789049646581,188.21707373524157,136.50804889245867
22,192.0,108.0,133.44744689052192,184.97845418822575,96.71651298949432
23,192.0,108.0,159.97849861380104,185.79967504072565,84.13183694338815
24,192.0,108.0,172.42201245920336,185.43856007041958,79.8750786035768
25,192.0,108.0,173.98925795976888,187.27261148342473,81.29288874336888
26,192.0,108.0,172.15078808279358,190.09066589532253,84.45631202504428
27,192.0,108.0,168.5887117275033,191.55318344382974,86.77109473883688
28,192.0,108.0,157.6965453746606,193.23265927840177,91.87672832061908
29,192.0,108.0,142.47662586561356,195.11383246498843,100.20670832031401
30,192.0,108.0,128.01810435936,198.5334089691262,110.86018721498179
31,192.0,108.0,115.21755315147719,203.96800992109473,122.90404009739292
32,192.0,108.0,100.5732367427567,209.52345358894507,136.6230751678599
33,192.0,108.0,85.10192242884747,214.69473626368844,151.03299551682795
34,192.0,108.0,70.46734786522019,221.05394594903288,165.9860844455349
35,192.0,108.0,58.11258094896987,227.89526174868462,179.7239960882568
36,192.0,108.0,45.99577649153806,235.56506615154976,193.8816117752227
37,192.0,108.0,34.626529718806175,243.83221819484717,207.88650905741423
38,192.0,108.0,35.24710484459233,246.58304770451747,209.22889678692758
39,192.0,108.0,38.58835672000316,247.34134237496335,207.24657292395875
40,192.0,108.0,79.49458963628676,239.14169449239995,172.7877640211988
41,192.0,108.0,142.28825031691326,227.1924169078269,129.14368085540653
42,192.0,108.0,220.31542471724705,215.87719256023956,111.53139446629855
43,192.0,108.0,303.588053837503,203.4557474420321,146.8458153266837
44,192.0,108.0,384.1659491516448,190.90077377024392,209.285188929025
45,192.0,108.0,465.9571586069352,176.9603205316128,282.5031868135442
46,192.0,108.0,544.6847686790854,163.23439978067097,356.9837320906248
47,192.0,108.0,617.4979255240614,149.64758285980818,427.5312921685901
48,192.0,108.0,682.3270116249416,138.39156981808645,491.2679776303899
49,192.0,108.0,739.9339614169536,128.68226191356177,548.3241578044293
50,192.0,108.0,792.828435670343,121.02946915021737,600.9696965541673
51,192.0,108.0,840.1731416535918,114.44870530363379,648.2052200971389
52,192.0,108.0,871.6691664954619,113.38420199726545,679.690492441805
53,192.0,108.0,892.7292885590342,114.83322056561755,700.7626051294037
54,192.0,108.0,872.08834088912,121.41868418513127,680.2207086663682
55,192.0,108.0,823.8253149110624,129.21648420992375,632.1814357956845
56,192.0,108.0,761.351248062264,136.92316171674054,570.0854260141635
57,192.0,108.0,692.8795226913868,146.5851871237735,502.3635266586619
58,192.0,108.0,622.0406699366932,158.5889279933304,433.00602470995057
59,192.0,108.0,555.1509820939716,169.38821904203016,368.30306709687926
60,192.0,108.0,479.143546707519,181.5570525041226,296.4153443883555
61,192.0,108.0,401.77905066363564,192.35952280625392,226.1056814532423
62,192.0,108.0,327.98736144012105,203.3774549046333,166.10063628876165
63,192.0,108.0,256.9668932371599,215.52584191498983,125.62843585914743
64,192.0,108.0,191.15540914495222,229.3710109130224,121.3739495269122
65,192.0,108.0,131.98452663318852,241.7443368637375,146.59264881488207
66,192.0,108.0,80.14521078102658,251.4910740401233,181.9373029381526
67,192.0,108.0,35.81278695231673,259.0084386923229,217.25099326791454
68,192.0,108.0,0.0,265.4832056429712,248.32430420638724
69,192.0,108.0,0.0,270.2785196973881,251.39275636974025
70,192.0,108.0,0.0,275.772513904282,254.97375633927993
71,192.0,108.0,0.0,279.3890027659379,257.36781125288894
72,192.0,108.0,0.0,279.5472631035876,257.4732286633535
73,192.0,108.0,0.0,277.4552851167149,256.0841534612931
74,192.0,108.0,0.0,276.6638596346901,255.56114248232348
75,192.0,108.0,0.0,277.73185122982085,256.2672459014262
76,192.0,108.0,0.0,276.0027522840728,255.12531190578392
77,192.0,108.0,0.0,272.15594186435516,252.6087354969609
78,192.0,108.0,0.0,268.3365115660102,250.1435526675779
79,192.0,108.0,0.0,265.8167877427286,248.53599033828772
80,192.0,108.0,0.0,278.46357615289236,256.7524698904237
81,192.0,108.0,0.0,302.81243288271276,273.52492392043814
82,192.0,108.0,0.0,335.4510957095987,297.65416331625033
83,192.0,108.0,0.0,372.99938265631914,327.244056948679
84,192.0,108.0,0.0,409.7070146031373,357.6186833216879
85,192.0,108.0,0.0,444.35130064145244,387.2934255099055
86,192.0,108.0,0.0,473.49922390618747,412.8603670443863
87,192.0,108.0,0.0,495.5960780534164,432.5444713811403
88,192.0,108.0,0.0,514.761828639474,449.79904984129166
89,192.0,108.0,0.0,530.8811692079837,464.4270483840399
90,960.0,108.0,781.223958244412,121.31747037403045,179.27138121562777
91,960.0,108.0,781.3331282739366,123.29101287672204,179.32001039252052
92,960.0,108.0,774.9992485375699,131.0176935218608,186.42717681907365
93,960.0,108.0,765.5566347843668,140.10991005444535,197.07680888446689
94,960.0,108.0,758.1254607964576,148.51514199597295,205.8999910383593
95,960.0,108.0,758.6817260406597,149.59004292353876,205.56940215010064
96,960.0,108.0,760.5730875554693,152.537697914805,204.33966805960347
97,960.0,108.0,767.4662010663299,158.51978045543746,199.0515308886031
98,960.0,108.0,771.033688688205,162.02362774418478,196.53706817144823
99,960.0,108.0,777.627707085451,162.9029798201746,190.4573191453785
100,960.0,108.0,784.2326083216657,160.5331577129765,183.45001672581404
101,960.0,108.0,789.269773052749,156.9333248512077,177.60428112647978
102,960.0,108.0,792.3528027817058,156.47640870707738,174.51517107771815
103,960.0,108.0,792.7265747395223,156.51423649452795,174.16667287693014
104,960.0,108.0,791.8009501329483,157.35153693669207,175.28974463496897
105,960.0,108.0,788.5476565000733,157.75772906643857,178.52657419405648
106,960.0,108.0,791.78815591959,160.15042392075836,176.11045171723043
107,960.0,108.0,797.1064590896625,162.95650670949308,171.9142905636944
108,960.0,108.0,799.6035927723867,165.85502868695616,170.5116177739654
109,960.0,108.0,801.6947615817955,170.05782701727506,170.03447416553678
110,960.0,108.0,805.0659880308859,170.9842714482064,167.24702243898673
111,960.0,108.0,808.7369925270071,169.7876486502665,163.3958719047194
112,960.0,108.0,815.4050647244179,166.85964874246721,156.11583378195945
113,960.0,108.0,820.7975862422702,165.44349952664942,150.5890687727578
114,960.0,108.0,821.6412097150633,163.1656978871138,148.95102910850738
115,960.0,108.0,821.0892299117116,159.26541669862718,148.0687171410801
116,960.0,108.0,819.5467214828947,156.9969436359675,148.75424004669495
117,960.0,108.0,819.1880284903367,157.81329604396663,149.36323437580646
118,960.0,108.0,820.469170602492,158.53019243260286,148.39862768783397
119,960.0,108.0,822.8081129879489,157.10025486864814,145.71358512538768
120,960.0,108.0,821.1449843658605,154.85619268467244,146.54766514571384
121,960.0,108.0,817.6889963261693,152.7586797165823,149.18364915976764
122,960.0,108.0,819.5524682067289,149.38765693435826,146.41873969317598
123,960.0,108.0,820.4018702246432,148.6617523583083,145.3995046127247
124,960.0,108.0,818.8145459644135,148.82564756406495,146.96960886611885
125,960.0,108.0,816.1604925381803,149.89769570562925,149.81729143293305
126,960.0,108.0,814.4795477632853,153.03383288062417,152.32940662622553
127,960.0,108.0,812.5917580989761,155.94158369955179,155.00833922073966
128,960.0,108.0,808.3189218112828,156.61706400347725,159.28204039630435
129,960.0,108.0,800.3695170380412,156.59694089266597,166.86387792087746
130,960.0,108.0,788.7813502055053,160.37071918843463,179.04892701651048
131,960.0,108.0,777.7313651306221,168.53877441064157,192.0593618241224
132,960.0,108.0,770.8880308873274,176.10593439179135,201.0018785013001
133,960.0,108.0,764.5705790761278,183.54925715357436,209.52410080727446
134,960.0,108.0,756.1165523704834,191.5610174689871,220.34269640210496
135,960.0,108.0,746.6903713521893,197.0624017899494,231.15602757977408
136,960.0,108.0,736.6964226438702,203.4528167132668,242.8491875188006
137,960.0,108.0,729.6905865975648,209.72823061633994,251.7758106055962
138,960.0,108.0,725.0444702293662,217.47936352026278,259.21001525134216
139,960.0,108.0,724.2409303055767,226.138868796644,263.7027327574187
140,960.0,108.0,727.7412953471692,233.71628721971098,264.0997742507929
141,960.0,108.0,728.7587347241946,240.05870660879083,266.29311811900453
142,960.0,108.0,730.6955072970366,245.87079321527787,267.56103228155877
143,960.0,108.0,731.5335999186395,246.95186428632817,267.40328448764876
144,960.0,108.0,733.5614410703381,268.98275554354035,277.83064725212233
145,960.0,108.0,734.7175884414557,302.64824865383025,297.72488250335516
146,960.0,108.0,750.8335060569497,369.8178260536215,335.1107223409489
147,960.0,108.0,771.9702426473712,450.5147829763985,390.73209006614474
148,960.0,108.0,796.223402430817,537.4113261225516,459.5833557839823
149,960.0,108.0,822.1209142237964,624.5436452280403,534.6288242509501
150,960.0,108.0,846.4692011180018,706.3881417915987,609.0628953823958
