sample_index,target_x,target_y,gaze_x,gaze_y,error_px
0,192.0,108.0,171.0062627881448,164.54053900909386,60.31226702387582
1,192.0,108.0,170.62784677377164,163.31304225988242,59.29841125670166
2,192.0,108.0,174.64281779356622,158.43942032298455,53.34235555978052
3,192.0,108.0,175.1444890672428,155.52883907629933,50.42914626230605
4,192.0,108.0,178.4855201852912,151.53364089132162,45.583100529875345
5,192.0,108.0,186.09124194217372,144.44651759552363,36.922378940511685
6,192.0,108.0,194.1176941348569,133.7100901645549,25.797158074453677
7,192.0,108.0,198.74671889182756,123.02323398801907,16.46863003604472
8,192.0,108.0,200.33707670375026,119.3628341367668,14.093290871329106
9,192.0,108.0,203.21861050615746,121.05438047474905,17.21261372564829
10,192.0,108.0,206.6654399834319,124.64553807930415,22.184433007341145
11,192.0,108.0,211.13871234371942,124.77472298455896,25.449590200714997
12,192.0,108.0,215.61188949782354,122.9437515833349,27.94346143629765
13,192.0,108.0,219.6638321762102,120.26684984676344,30.261579863526016
14,192.0,108.0,219.80670500797484,120.32964305408203,30.417641940847524
15,192.0,108.0,217.58685865889143,119.8828479495011,28.211512037128564
16,192.0,108.0,215.8102559877841,123.2927208225446,28.298332112689923
17,192.0,108.0,210.5488619367203,126.27092960408842,26.03626601003043
18,192.0,108.0,203.18327691348492,127.24807018920907,22.26103970016683
19,192.0,108.0,198.90405713081952,125.57369731258316,18.88122988843451
20,192.0,108.0,196.87848158945235,121.90967248589158,14.740372155525607
21,192.0,108.0,197.9400312029985,117.11534622980567,10.879958988058196
22,192.0,108.0,200.30324364198506,112.61395683955976,9.4990764127617
23,192.0,108.0,203.84133190118942,107.91148641921382,11.8416627146744
24,192.0,108.0,207.76214691113142,104.38195614605904,16.172059750604742
25,192.0,108.0,212.15770976925543,100.62694930254739,21.463810000294504
26,192.0,108.0,212.82701164666986,102.23648338782115,21.609778755678725
27,192.0,108.0,212.118594352512,106.8825162984762,20.149605667210928
28,192.0,108.0,211.24871583421444,108.9714308754514,19.273212996594985
29,192.0,108.0,209.21012613795256,113.35526571856651,18.02407591530538
30,192.0,108.0,205.46980618305153,120.17658049028688,18.157774947537167
31,192.0,108.0,202.76999235341046,126.98575535773058,21.827772259122444
32,192.0,108.0,199.1933376490071,136.6985746117945,29.586353125746317
33,192.0,108.0,198.81085430585043,140.5572627361748,33.26203681748666
34,192.0,108.0,201.12046406575772,139.69900852606287,32.98499668501096
35,192.0,108.0,205.384349988395,135.44080476743179,30.530944808442406
36,192.0,108.0,208.44430179759453,129.48224163547272,27.053683063405774
37,192.0,108.0,210.33488136510724,124.6760603325899,24.7842462642852
38,192.0,108.0,211.94151443547526,121.58960465502265,24.131749888064093
39,192.0,108.0,213.5512912920014,119.22392773678162,24.298862323022263
40,192.0,108.0,215.41936335646335,111.77096429831363,23.72101919735352
41,192.0,108.0,215.25828959564933,106.28832564420405,23.321189163835093
42,192.0,108.0,214.5145275571136,102.26551583375877,23.233343706253294
43,192.0,108.0,214.01978757926773,94.59362817124625,25.779872975770758
44,192.0,108.0,213.433047481254,83.58180883077345,32.490361406278346
45,192.0,108.0,212.0063417886841,74.96697128819888,38.61909757672135
46,192.0,108.0,208.97750670834247,69.61910308950988,41.96819011686689
47,192.0,108.0,206.1457972209615,67.97930827472612,42.447135889079334
48,192.0,108.0,206.39389572741317,70.57201891943731,40.10034915033286
49,192.0,108.0,207.71800897064333,76.44242646414685,35.255301069087515
50,192.0,108.0,207.88297576060114,83.18369022340502,29.46384479221554
51,192.0,108.0,205.92888682232115,86.08954646163444,25.963086533883207
52,192.0,108.0,205.96522480731272,82.66087378332796,28.932660115226515
53,192.0,108.0,205.09372370878407,80.89598815529915,30.10104746748289
54,192.0,108.0,203.61993734502522,79.28910805144682,30.973186151634575
55,192.0,108.0,204.83633760420443,77.18242820286281,33.38404251376424
56,192.0,108.0,207.39597741194797,75.85387456960464,35.64280433209378
57,192.0,108.0,211.075983043361,74.94686794584877,38.162844071947205
58,192.0,108.0,211.2488691199702,74.89780057043832,38.291964816031786
59,192.0,108.0,209.18739815347016,77.50383675911557,35.00603701792849
60,192.0,108.0,207.2149183476837,79.92684162152285,31.931112753390593
61,192.0,108.0,203.0632684897396,79.38730359501106,30.677064808096166
62,192.0,108.0,204.95606090642028,77.25843993692479,33.36020127820773
63,192.0,108.0,211.73663801833285,73.16557338857795,40.03713473281086
64,192.0,108.0,216.27565287742047,70.04896631558947,45.05095204699092
65,192.0,108.0,220.54442748764546,63.646041564697285,52.74521750337191
66,192.0,108.0,224.28912123394693,58.64077146589121,58.98237695738365
67,192.0,108.0,227.88462340074142,57.63914047375978,61.83787163894581
68,192.0,108.0,230.96577223925743,60.1446018227552,61.71280694397501
69,192.0,108.0,233.49459258282326,64.04000341727183,60.45066180918091
70,192.0,108.0,235.2553877013629,63.510670838820786,62.05101912464426
71,192.0,108.0,236.65866811943943,59.18696703337544,66.15972207924555
