sample_index,target_x,target_y,gaze_x,gaze_y,error_px
0,192.0,108.0,162.44354961838175,175.70437532063536,73.87466545926635
1,192.0,108.0,113.71048473286722,157.7317457028461,92.74963466998223
2,192.0,108.0,101.05204228554564,149.4462469085625,99.94659771715946
3,192.0,108.0,82.93532478511591,138.46078910876236,113.23852283060145
4,192.0,108.0,58.054727349581135,111.16919319021581,133.9827595285004
5,192.0,108.0,40.63830914470679,77.81843523315106,154.341466593877
6,192.0,108.0,36.203409166508294,67.98340911174343,160.85367655623085
7,192.0,108.0,28.72160724834901,63.16233676684415,169.32291511715798
8,192.0,108.0,50.296605795494095,64.89273788456723,148.115117311388
9,192.0,108.0,53.243891747580726,65.71573939628854,145.05590740180037
10,192.0,108.0,65.20748503909009,50.197212502398926,139.3467046348976
11,192.0,108.0,68.39109350063173,52.635797390908294,135.44134042643748
12,192.0,108.0,53.22123524049545,68.6183119535329,144.2583200427731
13,192.0,108.0,56.58513398508275,72.62243121874097,139.95984535112459
14,192.0,108.0,52.85999133950425,60.966145128107826,146.87452302612954
15,192.0,108.0,62.05890335143672,68.56389169143645,135.79357583021377
16,192.0,108.0,50.10495298870723,47.99472418400551,154.06114854852459
17,192.0,108.0,41.1122146738327,43.41939003300462,164.12732540422613
18,192.0,108.0,45.01952951019733,30.39357302310323,166.21075841690921
19,192.0,108.0,70.81701481908298,21.275501116172258,149.01830291614985
20,192.0,108.0,58.53280213114194,14.892850781320579,162.73424391502343
21,192.0,108.0,74.20491320040509,26.614401752261912,143.175759387776
22,192.0,108.0,84.38038891692044,28.716836954359174,133.6704927506253
23,192.0,108.0,69.0040773520999,31.10465353386726,145.05478722246576
24,192.0,108.0,60.843314099389055,30.680168262680425,152.25121554956115
25,192.0,108.0,52.01906990797757,25.85463331834145,162.30379557081164
26,192.0,108.0,80.27384184169959,36.022501146810605,132.90408104333906
27,192.0,108.0,109.39797605160864,33.560535205028714,111.19500114363231
28,192.0,108.0,81.48733234708513,40.750452434070134,129.36595904481936
