sample_index,target_x,target_y,gaze_x,gaze_y,error_px
0,192.0,108.0,208.46475543715468,127.44132081685508,25.476521087252028
1,192.0,108.0,208.69447374919895,126.81735024643379,25.155479006762217
2,192.0,108.0,205.42364232465383,125.05661395758598,21.705350790953702
3,192.0,108.0,200.5167118104544,121.13289005477925,15.652705237538125
4,192.0,108.0,202.82885493760247,114.57525985625162,12.66878610747184
5,192.0,108.0,205.06737165809685,113.15754744818425,14.048362813193021
6,192.0,108.0,205.90560220003272,110.48970037743109,14.126725753511861
7,192.0,108.0,202.06994113649932,110.10069151595923,10.286720533667879
8,192.0,108.0,199.24986967211962,112.92716438884781,8.765703575723391
9,192.0,108.0,195.41041914505533,122.0944287026023,14.501168201138123
10,192.0,108.0,190.5524425524252,128.1048347582971,20.156879798779883
11,192.0,108.0,185.40304129383992,129.4398885772579,22.43186765242732
12,192.0,108.0,181.60113945856062,129.40545346834537,23.79768347435951
13,192.0,108.0,181.14411328302688,130.13237423311926,24.65141508324816
14,192.0,108.0,183.12759314575572,131.3164701622054,24.947492543585533
15,192.0,108.0,185.65765927947714,130.42858043367335,23.308078129373026
16,192.0,108.0,190.31536248566178,128.11510012074424,20.18552095989303
17,192.0,108.0,192.023235045584,125.13627607939976,17.136291831570556
18,192.0,108.0,193.84605898695884,121.26508098754915,13.392920047158109
19,192.0,108.0,195.5524519198856,117.05612840301814,9.727968765114882
20,192.0,108.0,198.9217213451599,112.85333114196828,8.45370034680917
21,192.0,108.0,200.94891815585015,110.7661797504955,9.366690267760315
22,192.0,108.0,206.91483427482584,108.78261168986282,14.935352774629377
23,192.0,108.0,213.93373390268275,106.62361491260127,21.97687691239381
24,192.0,108.0,221.84171830138024,105.95639070534088,29.911611292742982
25,192.0,108.0,230.26106991511404,106.7976882256658,38.279955912356364
26,192.0,108.0,235.47798915875228,108.45523051189551,43.48037230875032
27,192.0,108.0,235.89877818332778,113.63527286569268,44.258999381592744
28,192.0,108.0,233.56386503659803,115.91241281089643,42.31029606692175
29,192.0,108.0,231.57442834747926,116.26733469309673,40.42875464267296
30,192.0,108.0,226.3207029718257,118.25378212262919,35.81969709948196
31,192.0,108.0,222.80395541802068,118.45219593855484,32.5289420260381
32,192.0,108.0,216.65108202608673,121.47158309605356,28.09198099406185
33,192.0,108.0,210.9385866758311,123.58912146849104,24.529385916433686
34,192.0,108.0,203.42133676643238,125.2943831228236,20.72541003529884
35,192.0,108.0,197.51449939857818,127.94221541481308,20.690617662789272
36,192.0,108.0,194.8261851790075,132.4528744259335,24.615653360341945
37,192.0,108.0,194.86640471881134,137.25094375576901,29.391052832710606
38,192.0,108.0,195.07590077026774,140.9205121828497,33.06389704692551
39,192.0,108.0,196.87899110409472,142.6423782390431,34.984266810250034
40,192.0,108.0,201.86731194960566,142.93659166006958,36.30329574478431
41,192.0,108.0,207.7117847971227,140.54284468192208,36.13719581681457
42,192.0,108.0,211.40051083101864,137.1115980566265,34.98378141246384
43,192.0,108.0,215.9512162154118,134.61455726601505,35.80496357578652
44,192.0,108.0,216.99999812996103,133.59971884263888,35.781915981682914
45,192.0,108.0,217.14044489700802,134.1441295992951,36.270614581562235
46,192.0,108.0,214.3090451887834,134.21214312177506,34.42048727533645
47,192.0,108.0,208.39694307188043,134.7409405116607,31.367780309589403
48,192.0,108.0,203.02283112507533,133.4774020314279,27.7596977700215
49,192.0,108.0,198.5260910063709,131.16055560391288,24.06244376004598
50,192.0,108.0,195.57101556145776,131.3283618925813,23.600097896648933
51,192.0,108.0,194.71594628654088,132.21753236910044,24.369350386906145
52,192.0,108.0,194.14860977102583,131.1580769247638,23.257537505106285
53,192.0,108.0,196.2221633422556,127.15370150441288,19.61353982861929
54,192.0,108.0,199.17457212783748,121.97781297004593,15.711579826456877
55,192.0,108.0,200.57016810732895,116.93349019152895,12.379621496234133
56,192.0,108.0,201.9779970104068,110.22822478114642,10.223766919047106
57,192.0,108.0,200.38401400161976,103.96869314517264,9.302855783958725
58,192.0,108.0,202.05871848352572,101.49678322876372,11.977881528238242
59,192.0,108.0,206.56892997336473,100.09546755753804,16.575142645019344
60,192.0,108.0,216.205441545928,98.23397647134198,26.101314449575906
61,192.0,108.0,227.30695231995907,96.88198086093817,37.01609422535565
62,192.0,108.0,232.36307711823915,97.59352403665018,41.683002967980826
63,192.0,108.0,235.25754141354437,98.63445584674633,44.25978204229038
64,192.0,108.0,235.73754354995734,101.52135413454816,44.214766402575854
65,192.0,108.0,234.23464209327636,106.2481825528562,42.27095760821216
66,192.0,108.0,228.80990398324118,111.52572353459037,36.978368780921095
