sample_index,target_x,target_y,gaze_x,gaze_y,error_px
0,192.0,108.0,225.87329420779747,163.251282994754,64.80821192606997
1,192.0,108.0,224.0474771393895,161.50560570436164,62.36898774864244
2,192.0,108.0,219.99284179352819,163.31629892785193,61.99590404819476
3,192.0,108.0,219.40473267291426,164.329429437917,62.642030567943486
4,192.0,108.0,214.12867042161477,156.41117163438977,53.22893568016172
5,192.0,108.0,206.33121814528275,145.20919180545266,39.8736475424891
6,192.0,108.0,194.36653999168564,136.39882633157399,28.497260369080173
7,192.0,108.0,176.57896398199523,132.1295923046594,28.63643791845765
8,192.0,108.0,163.36336048513738,126.89702220544378,34.30968625530153
9,192.0,108.0,163.88184653583897,120.16528287650365,30.636981928699566
10,192.0,108.0,173.83601975209143,122.14374798148351,23.0212029531502
11,192.0,108.0,186.46403539811533,124.46202001925573,17.367930423274288
12,192.0,108.0,198.48691842618237,129.62653118864952,22.57846234626209
13,192.0,108.0,208.31876092280353,135.04664715478995,31.588337727258253
14,192.0,108.0,214.21298476226784,140.7694827837832,39.588580347941324
15,192.0,108.0,216.69355426037586,145.46986211480072,44.874961714884
16,192.0,108.0,216.92392998807657,147.904203252128,47.04835515974694
17,192.0,108.0,215.70661128047996,150.7383951465216,48.873037946336034
18,192.0,108.0,215.4846194303053,155.54644625393115,53.030103725754074
19,192.0,108.0,217.06765450219163,160.4607042809556,58.14217742650444
20,192.0,108.0,213.7053029669817,163.28698540834472,59.39504131180469
21,192.0,108.0,205.58833258511734,164.42488484063054,58.03800833696983
22,192.0,108.0,199.37937402478985,164.49503668627176,56.97494476680899
23,192.0,108.0,196.63010358413771,165.77836957826423,57.96359073006377
24,192.0,108.0,192.8853130820802,164.25064170505004,56.257608120886346
25,192.0,108.0,189.13014062184604,161.2505406042516,53.32781795175409
26,192.0,108.0,188.50726394052148,157.1605911532518,49.28451001804077
27,192.0,108.0,188.81290451617593,153.60105464410097,45.71229333863369
28,192.0,108.0,188.34956930486217,150.96973900077307,43.12451871099042
29,192.0,108.0,188.61074719240372,149.2586536130325,41.39762713675747
30,192.0,108.0,186.7954241193566,147.3554470892213,39.69809599577631
31,192.0,108.0,187.07420753727678,146.28507183289605,38.60064969188772
32,192.0,108.0,183.56475839451687,144.19999180042606,37.16978217980014
33,192.0,108.0,183.62689018439562,143.56697867100718,36.53927940953475
34,192.0,108.0,182.53841506225618,145.37601723110618,38.555002964519225
35,192.0,108.0,180.60561325482905,146.81701082664472,40.45481898135722
